AIC,Params,Seasonal_Params,Model,Ljung-Box p-value,Jarque-Bera p-value
1372.9653358289374,"(0, 1, 1)","(0, 1, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf61e9d130>,0.7881688420882556,4.7509104915038175e-07
1373.0628041422647,"(5, 1, 2)","(0, 1, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf339335b0>,0.8695992806852904,8.305359757491582e-09
1373.3869040678162,"(3, 2, 0)","(0, 1, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf7659a8e0>,0.9028793863110416,0.14406783026931969
1373.434185732891,"(7, 1, 3)","(0, 1, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf2320c4c0>,0.8987030435786232,1.781011501954485e-05
1373.4557824643368,"(7, 1, 0)","(0, 1, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf23010160>,0.7902313925462653,9.773386675922651e-10
1373.5693428277043,"(1, 1, 0)","(0, 1, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf42d99580>,0.8173462631797834,6.919486175781675e-06
1373.5957420383702,"(7, 1, 0)","(0, 1, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf1a4f63a0>,0.7992894086547205,3.6701397207608977e-09
1373.685137373398,"(3, 1, 1)","(1, 1, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf85b1a310>,0.9498794684077166,2.656580887449175e-09
1373.9108841563716,"(7, 1, 2)","(0, 1, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf120a8910>,0.7439387644006121,0.0004544332763757378
1374.3650381321627,"(5, 1, 3)","(0, 1, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf46534b50>,0.871031361430652,8.186293416835727e-09
1374.5694804047907,"(7, 1, 3)","(0, 1, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf2322ce20>,0.9978187106927866,2.520470258709844e-07
1374.5965719981602,"(5, 1, 1)","(1, 1, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf20fb25b0>,0.8626832266476899,5.87873909750922e-10
1374.7329714553748,"(1, 1, 3)","(1, 1, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf96316130>,0.9558529388296876,1.7775099749321766e-09
1374.8235477751898,"(5, 1, 1)","(0, 1, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf40f5f1f0>,0.8167980889288814,9.725659130670947e-08
1374.8438977636958,"(1, 1, 1)","(0, 1, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf73f23430>,0.8366851705483438,1.9493503028970805e-07
1374.8803879527545,"(5, 1, 0)","(1, 1, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf40f39d90>,0.843471848130466,4.303298906038907e-11
1374.9632341807587,"(5, 1, 3)","(1, 1, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf19029f40>,0.896365855715369,2.442269417439935e-11
1375.0813613105483,"(0, 1, 2)","(0, 1, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf6208fbe0>,0.990483422459803,6.981392947807426e-08
1375.1389403843655,"(0, 1, 0)","(0, 1, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf71152070>,0.05380669890591534,6.162679049143508e-05
1375.2015172768035,"(7, 1, 1)","(0, 1, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf47ba3130>,0.9280886697589383,2.409762443491365e-09
1375.4436400784105,"(3, 1, 0)","(0, 1, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf75bcdc10>,0.8963989756161848,1.1056738237154672e-06
1376.15719291427,"(0, 1, 3)","(0, 1, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf71c35190>,0.9260905330751825,1.0595585946215739e-06
1376.1922365787239,"(7, 1, 1)","(0, 1, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf47bc4b50>,0.9998125798018227,8.246269798820091e-11
1376.267308248224,"(5, 1, 2)","(1, 1, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf18bd9550>,0.9110876897383604,3.511796492238226e-09
1376.4774383241001,"(1, 1, 2)","(0, 1, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf42fe9820>,0.9686954411543809,9.33414628219474e-08
1377.3712377838765,"(3, 1, 1)","(0, 1, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf306a0850>,0.902159906807244,9.685235143258352e-07
1377.500194453895,"(5, 1, 0)","(0, 1, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf876db460>,0.7509076706993794,1.81501347660979e-08
1377.9972117886414,"(7, 1, 2)","(0, 1, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf120d32e0>,0.9148273212702094,2.3211641523245437e-10
1379.3558057745768,"(1, 1, 3)","(0, 1, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf431d8fa0>,0.8991652491962838,7.609714538107722e-07
1384.858325631796,"(1, 2, 0)","(0, 1, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf96876490>,0.07231954650910652,0.3543621414377215
1386.1553803941033,"(1, 2, 0)","(1, 1, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf436beee0>,0.0770018636890238,0.4396739422672197
1390.1119307829922,"(1, 2, 0)","(1, 1, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf96893a00>,0.03966181878065028,0.4921453811892341
1394.2531349643898,"(1, 2, 0)","(0, 1, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf52f8b3a0>,0.02613918060994357,0.7832009274111247
1397.212399575323,"(0, 2, 0)","(0, 1, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf9437a580>,7.696418648766735e-05,0.04189992312537808
1398.6620837758887,"(0, 2, 0)","(1, 1, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf5236e070>,6.128430854470284e-05,0.04380574685438637
1404.5517147468386,"(0, 2, 0)","(1, 1, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf62705d30>,1.919730477587801e-05,0.024827383831417135
1404.7780435437633,"(3, 0, 0)","(0, 1, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf54fdbd60>,0.2213893724331963,2.0406550904535985e-18
1405.346327187251,"(3, 0, 1)","(0, 1, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf55425880>,0.5670719568454232,1.291240659306811e-20
1405.4961085253956,"(3, 0, 1)","(1, 1, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf5559c3d0>,0.7731985719818313,2.933851316497774e-19
1405.6901028187667,"(3, 0, 0)","(1, 1, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf5502de20>,0.46248740780493836,4.9577629464428065e-25
1406.5061923712922,"(1, 0, 1)","(1, 1, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf83131370>,0.6621911729511241,2.620135345694283e-19
1406.5646184716147,"(3, 0, 2)","(1, 1, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf8507ea90>,0.599288510901989,1.734258930048179e-05
1406.7226062813434,"(1, 0, 1)","(0, 1, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf4260cca0>,0.6656118280277168,1.3639593768898422e-12
1406.777886847174,"(3, 0, 0)","(1, 1, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf550532e0>,0.21938112052345576,2.4653419229734043e-18
1407.3579330484572,"(5, 0, 2)","(1, 1, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf87089b50>,0.5850044075807783,5.458181029457452e-25
1407.3632376466894,"(5, 0, 3)","(1, 1, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf876fbbe0>,0.9319301164575945,4.071959583622325e-27
1407.3738031494997,"(5, 0, 1)","(0, 1, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf77906400>,0.5175028770912196,4.712354497018337e-23
1407.3876158416917,"(1, 0, 2)","(0, 1, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf94db3940>,0.3775954314303598,3.2373822347524534e-13
1407.5733175261398,"(3, 0, 1)","(1, 1, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf75725f70>,0.5973102214215478,7.48221825288519e-26
1407.9237036189131,"(5, 0, 1)","(1, 1, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf20020bb0>,0.2973679803536833,1.4845620761506418e-16
1408.007269858877,"(1, 0, 2)","(1, 1, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf73a21220>,0.393819995595456,7.7426024342633815e-19
1408.229196934994,"(5, 0, 2)","(0, 1, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf326203a0>,0.7349395964200544,1.1868688534408305e-29
1408.3184530615956,"(5, 0, 1)","(0, 1, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf57cadb80>,0.6406150105347204,9.415178200778281e-19
1408.3951713110446,"(1, 0, 0)","(0, 1, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf52a0d5e0>,0.8734046406813025,7.877688698005695e-09
1408.4919395291329,"(1, 0, 1)","(1, 1, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf94d537f0>,0.6664275854532028,1.836159647962973e-18
1408.661284807192,"(3, 0, 0)","(0, 1, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf54fbe7c0>,0.4950187013423656,2.328549407729842e-21
1408.9969410279255,"(5, 0, 1)","(1, 1, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf323c7790>,0.6792996365696002,4.17937043706003e-24
1409.0199496207902,"(3, 0, 2)","(1, 1, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf8507ed90>,0.4923224857114945,3.354429016748471e-08
1409.0574839206924,"(5, 0, 2)","(0, 1, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf67d9fb20>,0.9632076324898144,3.8679724801819175e-18
1409.3641838746976,"(3, 0, 3)","(0, 1, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf97ec5340>,0.7821594597847457,9.309374944519245e-19
1409.6240283264428,"(7, 0, 3)","(0, 1, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf36304820>,0.8263512079818702,1.1166020821207069e-14
1409.8304854992377,"(1, 0, 2)","(0, 1, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf94db3a30>,0.33133784971767405,3.127793693523607e-16
1409.9278571948591,"(5, 0, 2)","(1, 1, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf8706b490>,0.9202944129074592,6.92528217437495e-21
1409.977972127613,"(5, 0, 0)","(1, 1, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf459e4e50>,0.34862058295409515,1.736232989724618e-21
1410.021993315853,"(7, 0, 1)","(0, 1, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf36161a30>,0.6798597264786735,2.236505136757251e-21
1410.0452420205079,"(3, 0, 3)","(1, 1, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf55b899a0>,0.5680985307929591,1.0950112078143658e-12
1410.1482433206083,"(3, 0, 2)","(0, 1, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf64d57790>,0.31317379647808014,6.213313876892455e-14
1410.1587450448149,"(1, 0, 1)","(0, 1, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf4260cc10>,0.6839492846480737,5.808134530078021e-18
1410.2078117868323,"(5, 0, 0)","(0, 1, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf32182a90>,0.16575040672822,3.6654739851273824e-16
1410.2871127065314,"(3, 0, 3)","(0, 1, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf75ac29a0>,0.7375481268488568,9.96195950231212e-21
1410.314410337255,"(7, 0, 2)","(0, 1, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf36219fd0>,0.5733983691030667,9.560956923677477e-16
1410.346154740502,"(7, 0, 1)","(0, 1, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf22abec40>,0.5469771020149974,1.216859975364299e-22
1410.3872700110155,"(5, 0, 3)","(0, 1, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf32d00af0>,0.9385543832348678,8.442675424252236e-17
1410.5066689676942,"(3, 0, 3)","(1, 1, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf97edf700>,0.8881759326366157,1.9943968014770294e-23
1410.5395658904035,"(7, 0, 0)","(0, 1, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf471cab80>,0.24697834632817678,7.05638961141123e-18
1410.5422943329324,"(1, 0, 3)","(0, 1, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf95234d30>,0.522657426290799,8.871137731590792e-13
1410.6093801894808,"(3, 0, 1)","(0, 1, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf55407190>,0.5799920151761434,1.1753140196721853e-21
1410.9855337070796,"(1, 0, 0)","(1, 1, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf52c733d0>,0.20459318526801556,8.083077697629295e-15
1411.0661111893967,"(1, 0, 3)","(1, 1, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf836c5df0>,0.4663562246079266,6.967989325937598e-18
1411.2164261317353,"(7, 0, 0)","(0, 1, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf471f82b0>,0.21717661779524636,2.4790663689437425e-18
1411.2445540115937,"(5, 0, 3)","(1, 1, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf873de730>,0.919433964486341,1.0441532081880747e-20
1411.4610329237696,"(0, 2, 0)","(0, 1, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf419aa310>,4.7697641310224236e-06,0.008843320681763496
1411.4738010587882,"(1, 0, 0)","(1, 1, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf52c939d0>,0.8688290990533597,3.8195202297120984e-08
1411.7743863213204,"(5, 0, 3)","(0, 1, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf32d2c130>,0.9616637081357543,9.316307032664515e-21
1411.8116789185876,"(5, 0, 0)","(0, 1, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf86ac4460>,0.3327162730420081,1.33771635447025e-16
1411.858253978105,"(5, 0, 0)","(1, 1, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf866f09a0>,0.26891546326815674,1.0853155673598044e-19
1411.8834624149945,"(7, 0, 2)","(0, 1, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf4754a3a0>,0.5891941344126299,2.4357305372958375e-19
1411.963674498201,"(7, 0, 3)","(0, 1, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf22beba00>,0.9701062186169576,1.5202177047881879e-24
1412.1477833634826,"(1, 0, 2)","(1, 1, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf6375a8e0>,0.541918308891741,9.750955235854837e-23
1412.1620137605419,"(1, 0, 3)","(0, 1, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf531ec340>,0.40830946309938954,1.5189274046384336e-15
1413.29200030256,"(1, 0, 3)","(1, 1, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf63a8e2e0>,0.25309377106598746,1.8009565643635794e-07
1414.0810525260624,"(3, 0, 2)","(0, 1, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf64c561f0>,0.3045673450705257,4.898676359173412e-07
1415.1168492238974,"(1, 0, 0)","(0, 1, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf4244bc40>,0.1748128490012583,3.6863906537316984e-16
1419.104791547509,"(0, 0, 3)","(0, 1, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf932298e0>,0.09239470584755585,1.1411334792214396e-05
1419.4191984401741,"(0, 0, 3)","(0, 1, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf612ac2e0>,0.14216372952769968,2.6088392370938896e-10
1419.4514991633853,"(0, 0, 3)","(1, 1, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf41251dc0>,0.06198131813344976,0.0002210413565767174
1421.1637207013596,"(0, 0, 3)","(1, 1, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf8166ca90>,0.15760742061967145,4.3780809811401436e-11
1424.0185744619848,"(0, 0, 2)","(0, 1, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf93084220>,0.04135423272791512,1.0252329021756893e-07
1425.437029145801,"(0, 0, 2)","(0, 1, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf70cb0af0>,0.04347713488755705,1.7918275368862085e-05
1426.0007496511714,"(0, 0, 2)","(1, 1, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf517ecd30>,0.04293790007645459,8.625561719008016e-08
1426.0595218791152,"(0, 0, 2)","(1, 1, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf930f8370>,0.04009924989622236,0.01191296108804761
1430.1097716042518,"(0, 0, 1)","(0, 1, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf92fa2a60>,0.01956610915184972,9.201905007997489e-05
1432.0143703919525,"(0, 0, 1)","(1, 1, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf80775b80>,0.01977869480116095,0.0001149031027909817
1432.0968788566379,"(0, 0, 1)","(0, 1, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf92fc0dc0>,0.01801640575802057,0.00011140503536880689
1433.7814557948034,"(0, 0, 1)","(1, 1, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf60e3a1f0>,0.01226716203786947,0.0004518300201274776
1442.9613444605861,"(0, 0, 0)","(1, 1, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf92d654c0>,1.0775909231618153e-07,0.15558204408333828
1443.1245996300743,"(0, 0, 0)","(0, 1, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf70676160>,1.4728997170406293e-06,0.10663336968343565
