AIC,Params,Seasonal_Params,Model,Ljung-Box p-value,Jarque-Bera p-value
1525.7501599126408,"(1, 1, 1)","(0, 0, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf958f6fd0>,0.5237803582985214,0.07952782107780954
1525.772686786002,"(3, 1, 3)","(1, 0, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf761998e0>,0.8395111926629361,0.0028897113597833642
1526.128438802725,"(0, 1, 2)","(0, 0, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf81885970>,0.9129940375314658,0.008517908232448041
1526.958236066848,"(1, 2, 1)","(0, 0, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf436e3490>,0.9304539279745293,0.5957900540625931
1527.0438157127742,"(1, 1, 3)","(1, 0, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf83f1e730>,0.9844593992261952,0.0024856954503283024
1527.6117134219642,"(1, 1, 2)","(1, 0, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf43095700>,0.9757669545486053,0.01519053391029007
1527.6593863263893,"(1, 1, 2)","(0, 0, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf53b37310>,0.8325175304468438,0.04037156283628862
1528.1009370132997,"(0, 1, 2)","(1, 0, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf6208fd60>,0.8756662198865177,0.007999253570801815
1528.1054810457545,"(1, 2, 3)","(0, 0, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf971fb040>,0.7139588534690344,0.7097670875899562
1528.7784024729056,"(1, 1, 2)","(1, 0, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf4307b130>,0.9471710106011489,0.013003627195039282
1529.7243030043246,"(3, 2, 0)","(0, 0, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf7657d3a0>,0.770383043312199,0.6913447431438731
1529.7689351463596,"(5, 2, 0)","(0, 0, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf00133100>,0.015042221076003585,0.509255952628419
1529.826705918568,"(0, 1, 3)","(0, 0, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf71c0fb20>,0.9973272258809295,0.011652074630939344
1530.864882437752,"(0, 1, 3)","(1, 0, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf52139550>,0.9714798648404944,0.005103818308022291
1532.3762370144188,"(0, 1, 2)","(1, 0, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf621cdf40>,0.8708077378009667,0.03484731397736918
1533.5367766541854,"(3, 2, 1)","(0, 0, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf76671ee0>,0.973372495977835,0.16875542237486965
1533.9823039431617,"(3, 1, 3)","(0, 0, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf661f2fa0>,0.2890290654802168,0.23162579799039476
1535.5135561060365,"(0, 1, 3)","(1, 0, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf71e0af70>,0.9959563919899896,0.09023159814463708
1536.6584205283093,"(3, 1, 1)","(0, 0, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf44bd0670>,0.8103342630820071,0.013077876573601094
1537.2209297747515,"(3, 1, 0)","(0, 0, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf55ba8fd0>,0.8693812178757634,0.022845821563924854
1537.8343495225017,"(1, 2, 0)","(1, 0, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf96893bb0>,0.08447318944178589,0.9299568605988703
1538.036234241917,"(0, 1, 0)","(0, 0, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf61bb1340>,0.5911389697251217,0.4241012054868081
1539.447596020593,"(5, 0, 3)","(1, 0, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf873faf40>,0.8321466358565232,2.6040813850237805e-163
1539.5952007198607,"(1, 2, 0)","(1, 0, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf5444e100>,0.0862452785836408,0.8822366744896857
1539.6623584375839,"(0, 1, 1)","(0, 0, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf51b99520>,0.7856168736581437,0.6314344571199988
1539.77268615892,"(1, 1, 0)","(0, 0, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf63aac8b0>,0.8715060684843132,0.5207815688447806
1539.7988214352342,"(1, 1, 1)","(0, 0, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf958d87c0>,0.6465233963237027,0.5637183931753795
1540.766512226177,"(3, 0, 2)","(1, 0, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf64d75f70>,0.9763250994668851,1.9621247376549754e-58
1541.418555027375,"(1, 1, 3)","(0, 0, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf431ba6a0>,0.5668682671352694,0.01045020000468707
1541.5324437272525,"(3, 1, 2)","(0, 0, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf55edce80>,0.9269266611613538,0.16262165665091666
1542.4303432032823,"(1, 2, 0)","(0, 0, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf433adfd0>,0.13178436203921343,0.7305376056808024
1543.3411085904447,"(5, 0, 2)","(1, 0, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf3263c9d0>,0.6613923642248961,9.314960063428521e-252
1543.5605511852334,"(1, 0, 0)","(0, 0, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf52a0d820>,0.9303382421166334,1.3496755489260651e-06
1543.5917237035576,"(0, 1, 2)","(0, 0, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf620724f0>,0.960178066194055,0.16676417189760437
1544.1266620892782,"(1, 0, 0)","(1, 0, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf82fb7a30>,0.565031974924742,2.208777454868892e-126
1544.1920706007922,"(5, 0, 3)","(1, 0, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf873de970>,0.8183414676051195,2.7540415286067292e-216
1544.338146954487,"(1, 1, 2)","(0, 0, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf5381d370>,0.7669398132677584,0.6753605513767945
1544.9747283350548,"(1, 0, 0)","(1, 0, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf82fd6e20>,0.7353150541317024,1.1904790382451194e-53
1545.0454029997002,"(3, 0, 1)","(1, 0, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf554258e0>,0.6510502326272255,1.6867911980956946e-79
1545.4726401277546,"(3, 2, 0)","(0, 0, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf664c9d30>,0.7978361998055573,0.6894034225931405
1546.400867274655,"(3, 0, 3)","(1, 0, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf97edfa00>,0.9282951148400819,0.0
1546.675973249199,"(5, 0, 3)","(0, 0, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf181ec520>,0.9644297478744766,4.10419958855639e-17
1546.7960921010394,"(3, 0, 1)","(1, 0, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf7565f3a0>,0.7323425082864388,1.9401605301590036e-72
1546.8819964210281,"(0, 1, 3)","(0, 0, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf51ea7610>,0.8334585013925624,0.22897096225225247
1547.9391497977592,"(3, 0, 3)","(1, 0, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf44706c10>,0.9081926144821739,0.0
1548.235975576804,"(3, 0, 2)","(1, 0, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf64d75df0>,0.7738048104217041,0.0
1548.2554050441966,"(1, 0, 1)","(1, 0, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf52fa9820>,0.9165779562497144,2.4522772146703975e-97
1548.4578181133786,"(1, 0, 1)","(1, 0, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf52fc7b20>,0.8991376818193637,2.3803710028369614e-50
1548.904584484745,"(7, 0, 3)","(0, 0, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf362dee50>,0.9905175575403872,6.384984522325729e-46
1548.945420683272,"(0, 2, 0)","(1, 0, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf94399c40>,0.0001507167508813776,0.30597450005252674
1549.3523388266537,"(1, 0, 1)","(0, 0, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf52d77910>,0.9500149290200248,9.471930105771595e-12
1549.6518955368217,"(3, 0, 0)","(1, 0, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf441378b0>,0.45426677703294094,7.187347775654659e-80
1550.140570992599,"(3, 0, 0)","(0, 0, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf64a0d1c0>,0.6481179785117093,1.5193732140272343e-23
1550.438583956862,"(0, 2, 0)","(1, 0, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf94399760>,0.0001446128130001182,0.17870847704384135
1551.321891221618,"(3, 0, 1)","(0, 0, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf97bd0fa0>,0.8687289617943912,2.0415297001871047e-18
1551.9171843380348,"(1, 0, 2)","(1, 0, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf739f5c10>,0.8373197792352096,2.1342237633145178e-47
1551.9517638125824,"(0, 2, 0)","(0, 0, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf41983e80>,0.0005524637532216867,0.26192124382299314
1552.0626551000673,"(1, 0, 2)","(0, 0, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf94d97670>,0.957445698078958,1.0819687585429893e-20
1552.0897427712957,"(3, 0, 0)","(1, 0, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf54fdbbb0>,0.34321769081994635,9.202641782919247e-187
1552.6984775169801,"(5, 0, 1)","(1, 0, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf323a1e50>,0.595206887949189,0.0
1553.1013812479214,"(5, 0, 1)","(1, 0, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf779249a0>,0.5787100397084552,0.0
1553.4542652986763,"(1, 0, 2)","(1, 0, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf53177640>,0.8397418451141765,3.117180115341641e-85
1554.7238028037775,"(1, 0, 3)","(0, 0, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf531c5df0>,0.837990253373897,5.277512951383739e-08
1556.2737063532134,"(5, 0, 2)","(0, 0, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf67d82880>,0.6457829260475598,4.62630099881602e-140
1556.3960872379068,"(1, 2, 0)","(0, 0, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf96779ca0>,0.29000541088265186,0.10031832787639543
1556.6683039890984,"(7, 0, 2)","(0, 0, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf22ae7310>,0.829745690274479,3.421710924548816e-234
1557.2178737888476,"(3, 0, 3)","(0, 0, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf75aa5700>,0.9626316600661176,9.590758723167321e-85
1557.5349914943313,"(3, 0, 2)","(0, 0, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf64c30be0>,0.8302684847093754,2.2114476071957608e-63
1558.2662935668152,"(5, 0, 2)","(1, 0, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf100e4e50>,0.654216831679894,4.0169505925628195e-133
1559.488467308861,"(5, 0, 0)","(1, 0, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf459c8760>,0.4609449017091535,1.0480987031756852e-188
1561.0962622247434,"(1, 0, 3)","(1, 0, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf836a77f0>,0.8287288999209557,0.0
1561.1374333776416,"(1, 0, 3)","(1, 0, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf95234b20>,0.7426644993796981,0.0
1561.5284073596915,"(5, 0, 1)","(0, 0, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf57c92a30>,0.8378371876543107,0.0
1561.6644774025658,"(0, 2, 0)","(0, 0, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf941176a0>,0.006174625665958118,0.01162917684005883
1562.834732836959,"(7, 0, 1)","(0, 0, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf471f80d0>,0.6834523383342841,0.0
1564.4239572738213,"(3, 0, 2)","(0, 0, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf555bd6d0>,0.9526691750282377,0.012712696414758147
1566.2618070113379,"(1, 0, 0)","(0, 0, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf529f4310>,0.3222161319959636,0.00010869586020418839
1567.4789616333062,"(1, 0, 1)","(0, 0, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf52d5d2e0>,0.9216152798757314,0.0008422420249828455
1568.338772508542,"(7, 0, 0)","(0, 0, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf00e4c790>,0.1476952255121509,3.131791345294974e-50
1569.1069543594404,"(3, 0, 1)","(0, 0, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf97bb17f0>,0.8648665096398854,0.012295368998335025
1569.2294819668814,"(5, 0, 0)","(0, 0, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf86a9fe80>,0.4269927041910092,3.0767142399288085e-13
1569.6645501450719,"(5, 0, 0)","(1, 0, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf321a4df0>,0.2030341401636248,2.0197792837207807e-186
1569.708422504161,"(7, 0, 2)","(0, 0, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf22abeb80>,0.7778380591141932,2.1687087565392102e-21
1569.7735181215019,"(7, 0, 3)","(0, 0, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf47568940>,0.726928271320044,4.916696461246357e-160
1569.9784714657246,"(5, 0, 2)","(0, 0, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf67d69250>,0.8762711771101658,9.789529984813455e-06
1571.5490948102417,"(3, 0, 0)","(0, 0, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf649e3b20>,0.6136442736926202,6.45623330467202e-13
1572.1408492040168,"(3, 0, 3)","(0, 0, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf651820d0>,0.9524096732675382,7.566956103154157e-110
1573.7065078181777,"(1, 0, 3)","(0, 0, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf637792b0>,0.48532756079213624,0.9542012208651627
1573.9945432138816,"(1, 0, 2)","(0, 0, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf94d71c10>,0.9557453590680851,2.0069948154515947e-07
1575.8581069831375,"(5, 0, 1)","(0, 0, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf32230100>,0.922134464306359,4.500815477925561e-08
1587.9426044560953,"(5, 0, 0)","(0, 0, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf31f23820>,0.37868187028728106,7.649112571785035e-23
1592.1699512235828,"(5, 0, 3)","(0, 0, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf181d2310>,0.7971204838107145,3.354736938805751e-64
1604.0786135814528,"(0, 0, 1)","(0, 0, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf5144d130>,1.8497978934242244e-05,0.4166961946915475
1614.2425636389435,"(0, 0, 1)","(1, 0, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf92fa2880>,1.7596593820907705e-06,0.0023847236226382765
1622.0989853201552,"(7, 0, 0)","(0, 0, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf00e29e50>,0.8713669623484419,5.399519002852231e-183
1628.2083158282098,"(0, 0, 3)","(0, 0, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf61286fd0>,0.088470321521307,0.16785111154668172
1628.879506288369,"(0, 0, 3)","(1, 0, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf9324adf0>,0.09285443815085834,8.924072230324093e-21
1631.1606412549081,"(0, 0, 3)","(1, 0, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf93229760>,0.0019921301255569814,0.41388331916992616
1631.826156400868,"(0, 0, 3)","(0, 0, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf93117790>,0.3467603740861943,0.8585026364003657
1633.7646449464794,"(0, 0, 1)","(0, 0, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf51429dc0>,5.800642339715084e-07,0.35155915065222554
1636.8263944368264,"(0, 0, 2)","(0, 0, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf9305fee0>,0.052948526742459326,0.4319309725122459
1637.4788273999282,"(0, 0, 2)","(1, 0, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf70cd0fa0>,0.025893045964622528,6.931304139603377e-06
1638.7260046963152,"(0, 0, 2)","(1, 0, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf70cb08e0>,0.041175817193521154,0.5463903980402871
1639.622965454145,"(0, 0, 2)","(0, 0, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf60e5c610>,0.02444222521351489,0.8377370549635507
1657.6434789944483,"(0, 0, 1)","(1, 0, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf8073f970>,5.6476789828118906e-08,0.23698350829763196
1665.331997995093,"(0, 0, 0)","(1, 0, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf706761f0>,1.4149203829604373e-13,0.0037655344050391212
1669.2172240248042,"(0, 0, 0)","(0, 0, 1, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf40fea700>,5.109145746167187e-14,0.3470271937200532
1676.5128459609389,"(0, 0, 0)","(1, 0, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf92cf25e0>,5.105083227436052e-15,0.03472011603675468
1700.8108340274875,"(0, 0, 0)","(0, 0, 0, 7)",<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x7fbf40fc52e0>,4.413102400725013e-15,0.13014329293067067
